county,povall_2019,pctpovall_2019,gm_chemical_name,date,year,mean_gm_result
San Benito,6518,10.4,Nitrate as N (mg/l),2006-10-15,2006,7.10384615384615
San Benito,6518,10.4,Nitrate as N (mg/l),2006-11-15,2006,8.65833333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2006-12-15,2006,5.50857142857143
San Benito,6518,10.4,Nitrate as N (mg/l),2007-01-15,2007,5.7
San Benito,6518,10.4,Nitrate as N (mg/l),2007-02-15,2007,8.525
San Benito,6518,10.4,Nitrate as N (mg/l),2007-03-15,2007,4.83157894736842
San Benito,6518,10.4,Nitrate as N (mg/l),2007-04-15,2007,3.9755
San Benito,6518,10.4,Nitrate as N (mg/l),2007-05-15,2007,7.26888888888889
San Benito,6518,10.4,Nitrate as N (mg/l),2007-06-15,2007,6.82222222222222
San Benito,6518,10.4,Nitrate as N (mg/l),2007-07-15,2007,3.77583333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2007-08-15,2007,6.92
San Benito,6518,10.4,Nitrate as N (mg/l),2007-09-15,2007,7.99125
San Benito,6518,10.4,Nitrate as N (mg/l),2007-10-15,2007,5.7735
San Benito,6518,10.4,Nitrate as N (mg/l),2007-11-15,2007,5.13933333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2007-12-15,2007,3.93888888888889
San Benito,6518,10.4,Nitrate as N (mg/l),2008-01-15,2008,5.44157894736842
San Benito,6518,10.4,Nitrate as N (mg/l),2008-02-15,2008,4.95842105263158
San Benito,6518,10.4,Nitrate as N (mg/l),2008-03-15,2008,4.984
San Benito,6518,10.4,Nitrate as N (mg/l),2008-04-15,2008,5.956
San Benito,6518,10.4,Nitrate as N (mg/l),2008-05-15,2008,8.51909090909091
San Benito,6518,10.4,Nitrate as N (mg/l),2008-06-15,2008,6.95727272727273
San Benito,6518,10.4,Nitrate as N (mg/l),2008-07-15,2008,5.90304347826087
San Benito,6518,10.4,Nitrate as N (mg/l),2008-08-15,2008,7.68888888888889
San Benito,6518,10.4,Nitrate as N (mg/l),2008-09-15,2008,7.00333333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2008-10-15,2008,5.64875
San Benito,6518,10.4,Nitrate as N (mg/l),2008-11-15,2008,5.27142857142857
San Benito,6518,10.4,Nitrate as N (mg/l),2008-12-15,2008,4.31333333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2009-01-15,2009,3.75357142857143
San Benito,6518,10.4,Nitrate as N (mg/l),2009-02-15,2009,6.025
San Benito,6518,10.4,Nitrate as N (mg/l),2009-03-15,2009,4.9
San Benito,6518,10.4,Nitrate as N (mg/l),2009-04-15,2009,5.90428571428571
San Benito,6518,10.4,Nitrate as N (mg/l),2009-05-15,2009,5.34133333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2009-06-15,2009,5.94642857142857
San Benito,6518,10.4,Nitrate as N (mg/l),2009-07-15,2009,3.71290322580645
San Benito,6518,10.4,Nitrate as N (mg/l),2009-08-15,2009,7.44285714285714
San Benito,6518,10.4,Nitrate as N (mg/l),2009-09-15,2009,7.26
San Benito,6518,10.4,Nitrate as N (mg/l),2009-10-15,2009,4.1
San Benito,6518,10.4,Nitrate as N (mg/l),2009-11-15,2009,5.46363636363636
San Benito,6518,10.4,Nitrate as N (mg/l),2009-12-15,2009,10.2876666666667
San Benito,6518,10.4,Nitrate as N (mg/l),2010-01-15,2010,6.33255813953488
San Benito,6518,10.4,Nitrate as N (mg/l),2010-02-15,2010,6.35318181818182
San Benito,6518,10.4,Nitrate as N (mg/l),2010-03-15,2010,4.798125
San Benito,6518,10.4,Nitrate as N (mg/l),2010-04-15,2010,4.165
San Benito,6518,10.4,Nitrate as N (mg/l),2010-05-15,2010,4.26947368421053
San Benito,6518,10.4,Nitrate as N (mg/l),2010-06-15,2010,6.00636363636364
San Benito,6518,10.4,Nitrate as N (mg/l),2010-07-15,2010,3.60034482758621
San Benito,6518,10.4,Nitrate as N (mg/l),2010-08-15,2010,4.79875
San Benito,6518,10.4,Nitrate as N (mg/l),2010-09-15,2010,6.95461538461538
San Benito,6518,10.4,Nitrate as N (mg/l),2010-10-15,2010,3.94157894736842
San Benito,6518,10.4,Nitrate as N (mg/l),2010-11-15,2010,4.5325
San Benito,6518,10.4,Nitrate as N (mg/l),2010-12-15,2010,6.44076923076923
San Benito,6518,10.4,Nitrate as N (mg/l),2011-01-15,2011,3.06135483870968
San Benito,6518,10.4,Nitrate as N (mg/l),2011-02-15,2011,4.79538461538462
San Benito,6518,10.4,Nitrate as N (mg/l),2011-03-15,2011,5.904375
San Benito,6518,10.4,Nitrate as N (mg/l),2011-04-15,2011,5.4
San Benito,6518,10.4,Nitrate as N (mg/l),2011-05-15,2011,4.50714285714286
San Benito,6518,10.4,Nitrate as N (mg/l),2011-06-15,2011,4.62823529411765
San Benito,6518,10.4,Nitrate as N (mg/l),2011-07-15,2011,3.04608695652174
San Benito,6518,10.4,Nitrate as N (mg/l),2011-08-15,2011,3.83909090909091
San Benito,6518,10.4,Nitrate as N (mg/l),2011-09-15,2011,5.228125
San Benito,6518,10.4,Nitrate as N (mg/l),2011-10-15,2011,3.28294117647059
San Benito,6518,10.4,Nitrate as N (mg/l),2011-11-15,2011,4.925
San Benito,6518,10.4,Nitrate as N (mg/l),2011-12-15,2011,5.63571428571429
San Benito,6518,10.4,Nitrate as N (mg/l),2012-01-15,2012,2.82173076923077
San Benito,6518,10.4,Nitrate as N (mg/l),2012-02-15,2012,3.90954545454545
San Benito,6518,10.4,Nitrate as N (mg/l),2012-03-15,2012,4.08
San Benito,6518,10.4,Nitrate as N (mg/l),2012-04-15,2012,4.456
San Benito,6518,10.4,Nitrate as N (mg/l),2012-05-15,2012,4.09321428571429
San Benito,6518,10.4,Nitrate as N (mg/l),2012-06-15,2012,4.66461538461538
San Benito,6518,10.4,Nitrate as N (mg/l),2012-07-15,2012,3.3837037037037
San Benito,6518,10.4,Nitrate as N (mg/l),2012-08-15,2012,4.40315789473684
San Benito,6518,10.4,Nitrate as N (mg/l),2012-09-15,2012,5.33529411764706
San Benito,6518,10.4,Nitrate as N (mg/l),2012-10-15,2012,5.73636363636364
San Benito,6518,10.4,Nitrate as N (mg/l),2012-11-15,2012,5.92615384615385
San Benito,6518,10.4,Nitrate as N (mg/l),2012-12-15,2012,4.80272727272727
San Benito,6518,10.4,Nitrate as N (mg/l),2013-01-15,2013,2.54444444444444
San Benito,6518,10.4,Nitrate as N (mg/l),2013-02-15,2013,3.85581818181818
San Benito,6518,10.4,Nitrate as N (mg/l),2013-03-15,2013,3.39052631578947
San Benito,6518,10.4,Nitrate as N (mg/l),2013-04-15,2013,4.62769230769231
San Benito,6518,10.4,Nitrate as N (mg/l),2013-05-15,2013,5.144
San Benito,6518,10.4,Nitrate as N (mg/l),2013-06-15,2013,5.763
San Benito,6518,10.4,Nitrate as N (mg/l),2013-07-15,2013,3.095
San Benito,6518,10.4,Nitrate as N (mg/l),2013-08-15,2013,7.36666666666667
San Benito,6518,10.4,Nitrate as N (mg/l),2013-09-15,2013,8.25714285714286
San Benito,6518,10.4,Nitrate as N (mg/l),2013-10-15,2013,3.77235294117647
San Benito,6518,10.4,Nitrate as N (mg/l),2013-11-15,2013,6.75076923076923
San Benito,6518,10.4,Nitrate as N (mg/l),2013-12-15,2013,3.86857142857143
San Benito,6518,10.4,Nitrate as N (mg/l),2014-01-15,2014,2.76857142857143
San Benito,6518,10.4,Nitrate as N (mg/l),2014-02-15,2014,5.19277777777778
San Benito,6518,10.4,Nitrate as N (mg/l),2014-03-15,2014,4.50642857142857
San Benito,6518,10.4,Nitrate as N (mg/l),2014-04-15,2014,5.1035
San Benito,6518,10.4,Nitrate as N (mg/l),2014-05-15,2014,9.7325
San Benito,6518,10.4,Nitrate as N (mg/l),2014-06-15,2014,6.4885
San Benito,6518,10.4,Nitrate as N (mg/l),2014-07-15,2014,4.54137931034483
San Benito,6518,10.4,Nitrate as N (mg/l),2014-08-15,2014,6.085
San Benito,6518,10.4,Nitrate as N (mg/l),2014-09-15,2014,7.6921052631579
San Benito,6518,10.4,Nitrate as N (mg/l),2014-10-15,2014,5.75526315789474
San Benito,6518,10.4,Nitrate as N (mg/l),2014-11-15,2014,6.03
San Benito,6518,10.4,Nitrate as N (mg/l),2014-12-15,2014,3.56692307692308
San Benito,6518,10.4,Nitrate as N (mg/l),2015-01-15,2015,4.1028
San Benito,6518,10.4,Nitrate as N (mg/l),2015-02-15,2015,4.06416666666667
San Benito,6518,10.4,Nitrate as N (mg/l),2015-03-15,2015,4.48777777777778
San Benito,6518,10.4,Nitrate as N (mg/l),2015-04-15,2015,6.65714285714286
San Benito,6518,10.4,Nitrate as N (mg/l),2015-05-15,2015,5.5684
San Benito,6518,10.4,Nitrate as N (mg/l),2015-06-15,2015,27.8560869565217
San Benito,6518,10.4,Nitrate as N (mg/l),2015-07-15,2015,4.63594594594595
San Benito,6518,10.4,Nitrate as N (mg/l),2015-08-15,2015,5.15166666666667
San Benito,6518,10.4,Nitrate as N (mg/l),2015-09-15,2015,6.41131578947368
San Benito,6518,10.4,Nitrate as N (mg/l),2015-10-15,2015,5.20038461538462
San Benito,6518,10.4,Nitrate as N (mg/l),2015-11-15,2015,5.0665
San Benito,6518,10.4,Nitrate as N (mg/l),2015-12-15,2015,3.976
San Benito,6518,10.4,Nitrate as N (mg/l),2016-01-15,2016,4.39736842105263
San Benito,6518,10.4,Nitrate as N (mg/l),2016-02-15,2016,6.17923076923077
San Benito,6518,10.4,Nitrate as N (mg/l),2016-03-15,2016,4.09925
San Benito,6518,10.4,Nitrate as N (mg/l),2016-04-15,2016,5.58409090909091
San Benito,6518,10.4,Nitrate as N (mg/l),2016-05-15,2016,5.13516129032258
San Benito,6518,10.4,Nitrate as N (mg/l),2016-06-15,2016,4.40452380952381
San Benito,6518,10.4,Nitrate as N (mg/l),2016-07-15,2016,4.47341463414634
San Benito,6518,10.4,Nitrate as N (mg/l),2016-08-15,2016,4.22068181818182
San Benito,6518,10.4,Nitrate as N (mg/l),2016-09-15,2016,4.96555555555556
San Benito,6518,10.4,Nitrate as N (mg/l),2016-10-15,2016,4.62555555555556
San Benito,6518,10.4,Nitrate as N (mg/l),2016-11-15,2016,5.25869565217391
San Benito,6518,10.4,Nitrate as N (mg/l),2016-12-15,2016,3.85794871794872
San Benito,6518,10.4,Nitrate as N (mg/l),2017-01-15,2017,3.44277777777778
San Benito,6518,10.4,Nitrate as N (mg/l),2017-02-15,2017,4.2462962962963
San Benito,6518,10.4,Nitrate as N (mg/l),2017-03-15,2017,3.72821428571429
San Benito,6518,10.4,Nitrate as N (mg/l),2017-04-15,2017,4.76875
San Benito,6518,10.4,Nitrate as N (mg/l),2017-05-15,2017,4.11702702702703
San Benito,6518,10.4,Nitrate as N (mg/l),2017-06-15,2017,7.5725
San Benito,6518,10.4,Nitrate as N (mg/l),2017-07-15,2017,7.25756097560976
San Benito,6518,10.4,Nitrate as N (mg/l),2017-08-15,2017,8.54068965517241
San Benito,6518,10.4,Nitrate as N (mg/l),2017-09-15,2017,6.91115384615385
San Benito,6518,10.4,Nitrate as N (mg/l),2017-10-15,2017,7.40117647058824
San Benito,6518,10.4,Nitrate as N (mg/l),2017-11-15,2017,7.36117647058824
San Benito,6518,10.4,Nitrate as N (mg/l),2017-12-15,2017,5.4
San Benito,6518,10.4,Nitrate as N (mg/l),2018-01-15,2018,6.06555555555556
San Benito,6518,10.4,Nitrate as N (mg/l),2018-02-15,2018,5.23208333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2018-03-15,2018,5.53933333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2018-04-15,2018,8.66181818181818
San Benito,6518,10.4,Nitrate as N (mg/l),2018-05-15,2018,4.8715
San Benito,6518,10.4,Nitrate as N (mg/l),2018-06-15,2018,4.67666666666667
San Benito,6518,10.4,Nitrate as N (mg/l),2018-07-15,2018,3.7275
San Benito,6518,10.4,Nitrate as N (mg/l),2018-08-15,2018,2.93457142857143
San Benito,6518,10.4,Nitrate as N (mg/l),2018-09-15,2018,4.87142857142857
San Benito,6518,10.4,Nitrate as N (mg/l),2018-10-15,2018,4.9625
San Benito,6518,10.4,Nitrate as N (mg/l),2018-11-15,2018,3.57925925925926
San Benito,6518,10.4,Nitrate as N (mg/l),2018-12-15,2018,4.38
San Benito,6518,10.4,Nitrate as N (mg/l),2019-01-15,2019,4.28631578947368
San Benito,6518,10.4,Nitrate as N (mg/l),2019-02-15,2019,5.96769230769231
San Benito,6518,10.4,Nitrate as N (mg/l),2019-03-15,2019,4.2345
San Benito,6518,10.4,Nitrate as N (mg/l),2019-04-15,2019,5.8
San Benito,6518,10.4,Nitrate as N (mg/l),2019-05-15,2019,3.44761904761905
San Benito,6518,10.4,Nitrate as N (mg/l),2019-06-15,2019,4.80066666666667
San Benito,6518,10.4,Nitrate as N (mg/l),2019-07-15,2019,3.92954545454545
San Benito,6518,10.4,Nitrate as N (mg/l),2019-08-15,2019,4.55684210526316
San Benito,6518,10.4,Nitrate as N (mg/l),2019-09-15,2019,5.41428571428571
San Benito,6518,10.4,Nitrate as N (mg/l),2019-10-15,2019,5.64666666666667
San Benito,6518,10.4,Nitrate as N (mg/l),2019-11-15,2019,4.56444444444444
San Benito,6518,10.4,Nitrate as N (mg/l),2019-12-15,2019,3.8815
San Benito,6518,10.4,Nitrate as N (mg/l),2020-01-15,2020,4.945
San Benito,6518,10.4,Nitrate as N (mg/l),2020-02-15,2020,7.2
San Benito,6518,10.4,Nitrate as N (mg/l),2020-03-15,2020,5.05454545454545
San Benito,6518,10.4,Nitrate as N (mg/l),2020-04-15,2020,4.44444444444444
San Benito,6518,10.4,Nitrate as N (mg/l),2020-05-15,2020,5.94076923076923
San Benito,6518,10.4,Nitrate as N (mg/l),2020-06-15,2020,4.33913043478261
San Benito,6518,10.4,Nitrate as N (mg/l),2020-07-15,2020,5.122
San Benito,6518,10.4,Nitrate as N (mg/l),2020-08-15,2020,4.8
San Benito,6518,10.4,Nitrate as N (mg/l),2020-09-15,2020,6.83571428571429
San Benito,6518,10.4,Nitrate as N (mg/l),2020-10-15,2020,5.42882352941176
San Benito,6518,10.4,Nitrate as N (mg/l),2020-11-15,2020,4.67533333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2020-12-15,2020,4.63764705882353
San Benito,6518,10.4,Nitrate as N (mg/l),2021-01-15,2021,6.95083333333333
San Benito,6518,10.4,Nitrate as N (mg/l),2021-02-15,2021,5.3725
San Benito,6518,10.4,Nitrate as N (mg/l),2021-03-15,2021,5.10588235294118
San Benito,6518,10.4,Nitrate as N (mg/l),2021-04-15,2021,4.5625
San Benito,6518,10.4,Potassium (mg/l),2000-01-15,2000,4.16666666666667
San Benito,6518,10.4,Potassium (mg/l),2000-02-15,2000,2
San Benito,6518,10.4,Potassium (mg/l),2000-03-15,2000,2.44285714285714
San Benito,6518,10.4,Potassium (mg/l),2000-04-15,2000,3.8
San Benito,6518,10.4,Potassium (mg/l),2000-08-15,2000,2.4
San Benito,6518,10.4,Potassium (mg/l),2000-09-15,2000,3.2
San Benito,6518,10.4,Potassium (mg/l),2000-12-15,2000,1.9
San Benito,6518,10.4,Potassium (mg/l),2001-01-15,2001,1.9
San Benito,6518,10.4,Potassium (mg/l),2001-04-15,2001,2.5
San Benito,6518,10.4,Potassium (mg/l),2001-05-15,2001,2.95
San Benito,6518,10.4,Potassium (mg/l),2001-06-15,2001,1.4
San Benito,6518,10.4,Potassium (mg/l),2001-07-15,2001,3.6
San Benito,6518,10.4,Potassium (mg/l),2001-09-15,2001,0.95
San Benito,6518,10.4,Potassium (mg/l),2001-10-15,2001,2.59666666666667
San Benito,6518,10.4,Potassium (mg/l),2001-11-15,2001,2.43
San Benito,6518,10.4,Potassium (mg/l),2002-01-15,2002,3.27888888888889
San Benito,6518,10.4,Potassium (mg/l),2002-02-15,2002,2.67333333333333
San Benito,6518,10.4,Potassium (mg/l),2002-03-15,2002,2.13666666666667
San Benito,6518,10.4,Potassium (mg/l),2002-04-15,2002,1.2
San Benito,6518,10.4,Potassium (mg/l),2002-05-15,2002,2.32857142857143
San Benito,6518,10.4,Potassium (mg/l),2002-06-15,2002,2.75
San Benito,6518,10.4,Potassium (mg/l),2002-07-15,2002,3.52
San Benito,6518,10.4,Potassium (mg/l),2002-09-15,2002,2.66333333333333
San Benito,6518,10.4,Potassium (mg/l),2002-10-15,2002,2.35
San Benito,6518,10.4,Potassium (mg/l),2002-11-15,2002,2.03333333333333
San Benito,6518,10.4,Potassium (mg/l),2002-12-15,2002,3.3
San Benito,6518,10.4,Potassium (mg/l),2003-01-15,2003,3
San Benito,6518,10.4,Potassium (mg/l),2003-02-15,2003,1.15
San Benito,6518,10.4,Potassium (mg/l),2003-03-15,2003,2.5
San Benito,6518,10.4,Potassium (mg/l),2003-04-15,2003,0
San Benito,6518,10.4,Potassium (mg/l),2003-05-15,2003,2.7
San Benito,6518,10.4,Potassium (mg/l),2003-06-15,2003,1.5
San Benito,6518,10.4,Potassium (mg/l),2003-07-15,2003,2.715
San Benito,6518,10.4,Potassium (mg/l),2003-08-15,2003,2.4
San Benito,6518,10.4,Potassium (mg/l),2003-09-15,2003,4.2
San Benito,6518,10.4,Potassium (mg/l),2003-11-15,2003,2
San Benito,6518,10.4,Potassium (mg/l),2003-12-15,2003,1.46666666666667
San Benito,6518,10.4,Potassium (mg/l),2004-01-15,2004,1.75
San Benito,6518,10.4,Potassium (mg/l),2004-02-15,2004,3.75
San Benito,6518,10.4,Potassium (mg/l),2004-03-15,2004,2.52833333333333
San Benito,6518,10.4,Potassium (mg/l),2004-04-15,2004,1.8
San Benito,6518,10.4,Potassium (mg/l),2004-05-15,2004,1
San Benito,6518,10.4,Potassium (mg/l),2004-06-15,2004,1.03333333333333
San Benito,6518,10.4,Potassium (mg/l),2004-07-15,2004,1.35
San Benito,6518,10.4,Potassium (mg/l),2004-10-15,2004,2.34
San Benito,6518,10.4,Potassium (mg/l),2004-11-15,2004,2.15
San Benito,6518,10.4,Potassium (mg/l),2004-12-15,2004,3
San Benito,6518,10.4,Potassium (mg/l),2005-01-15,2005,2.6
San Benito,6518,10.4,Potassium (mg/l),2005-02-15,2005,2.05
San Benito,6518,10.4,Potassium (mg/l),2005-03-15,2005,2.54
San Benito,6518,10.4,Potassium (mg/l),2005-04-15,2005,2.83571428571429
San Benito,6518,10.4,Potassium (mg/l),2005-05-15,2005,2.43333333333333
San Benito,6518,10.4,Potassium (mg/l),2005-06-15,2005,1.95
San Benito,6518,10.4,Potassium (mg/l),2005-07-15,2005,1.93333333333333
San Benito,6518,10.4,Potassium (mg/l),2005-08-15,2005,1.6
San Benito,6518,10.4,Potassium (mg/l),2005-09-15,2005,2.33333333333333
San Benito,6518,10.4,Potassium (mg/l),2005-10-15,2005,2.56
San Benito,6518,10.4,Potassium (mg/l),2005-11-15,2005,1.55
San Benito,6518,10.4,Potassium (mg/l),2006-01-15,2006,2.725
San Benito,6518,10.4,Potassium (mg/l),2006-04-15,2006,2.56923076923077
San Benito,6518,10.4,Potassium (mg/l),2006-05-15,2006,3.8
San Benito,6518,10.4,Potassium (mg/l),2006-06-15,2006,1.5
San Benito,6518,10.4,Potassium (mg/l),2006-07-15,2006,4.9
San Benito,6518,10.4,Potassium (mg/l),2006-09-15,2006,2.4
San Benito,6518,10.4,Potassium (mg/l),2006-10-15,2006,2.6125
San Benito,6518,10.4,Potassium (mg/l),2006-11-15,2006,1.83333333333333
San Benito,6518,10.4,Potassium (mg/l),2006-12-15,2006,1.6
San Benito,6518,10.4,Potassium (mg/l),2007-02-15,2007,4.6
San Benito,6518,10.4,Potassium (mg/l),2007-03-15,2007,3.4
San Benito,6518,10.4,Potassium (mg/l),2007-04-15,2007,2.28888888888889
San Benito,6518,10.4,Potassium (mg/l),2007-05-15,2007,6.3
San Benito,6518,10.4,Potassium (mg/l),2007-06-15,2007,1.6
San Benito,6518,10.4,Potassium (mg/l),2007-07-15,2007,1.8
San Benito,6518,10.4,Potassium (mg/l),2007-09-15,2007,2.95
San Benito,6518,10.4,Potassium (mg/l),2007-10-15,2007,3
San Benito,6518,10.4,Potassium (mg/l),2007-12-15,2007,1.51666666666667
San Benito,6518,10.4,Potassium (mg/l),2008-01-15,2008,2.9
San Benito,6518,10.4,Potassium (mg/l),2008-02-15,2008,1.2
San Benito,6518,10.4,Potassium (mg/l),2008-03-15,2008,3.45
San Benito,6518,10.4,Potassium (mg/l),2008-04-15,2008,2.48888888888889
San Benito,6518,10.4,Potassium (mg/l),2008-05-15,2008,4.4
San Benito,6518,10.4,Potassium (mg/l),2008-06-15,2008,2.75
San Benito,6518,10.4,Potassium (mg/l),2008-07-15,2008,2.6
San Benito,6518,10.4,Potassium (mg/l),2008-08-15,2008,2.9
San Benito,6518,10.4,Potassium (mg/l),2008-09-15,2008,3.4
San Benito,6518,10.4,Potassium (mg/l),2008-10-15,2008,2.66666666666667
San Benito,6518,10.4,Potassium (mg/l),2008-11-15,2008,2.26666666666667
San Benito,6518,10.4,Potassium (mg/l),2008-12-15,2008,3.66666666666667
San Benito,6518,10.4,Potassium (mg/l),2009-01-15,2009,2.35
San Benito,6518,10.4,Potassium (mg/l),2009-02-15,2009,3.5
San Benito,6518,10.4,Potassium (mg/l),2009-03-15,2009,1.9
San Benito,6518,10.4,Potassium (mg/l),2009-05-15,2009,3.1
San Benito,6518,10.4,Potassium (mg/l),2009-06-15,2009,8.3
San Benito,6518,10.4,Potassium (mg/l),2009-07-15,2009,2.375
San Benito,6518,10.4,Potassium (mg/l),2009-09-15,2009,2.21428571428571
San Benito,6518,10.4,Potassium (mg/l),2009-11-15,2009,2.55
San Benito,6518,10.4,Potassium (mg/l),2009-12-15,2009,2
San Benito,6518,10.4,Potassium (mg/l),2010-01-15,2010,2.62857142857143
San Benito,6518,10.4,Potassium (mg/l),2010-02-15,2010,5.2
San Benito,6518,10.4,Potassium (mg/l),2010-03-15,2010,2.7
San Benito,6518,10.4,Potassium (mg/l),2010-04-15,2010,2.86666666666667
San Benito,6518,10.4,Potassium (mg/l),2010-05-15,2010,2.825
San Benito,6518,10.4,Potassium (mg/l),2010-06-15,2010,0.55
San Benito,6518,10.4,Potassium (mg/l),2010-07-15,2010,2.14285714285714
San Benito,6518,10.4,Potassium (mg/l),2010-08-15,2010,1.2
San Benito,6518,10.4,Potassium (mg/l),2010-09-15,2010,2.6
San Benito,6518,10.4,Potassium (mg/l),2010-10-15,2010,2.98333333333333
San Benito,6518,10.4,Potassium (mg/l),2010-12-15,2010,1.7
San Benito,6518,10.4,Potassium (mg/l),2011-01-15,2011,2.49285714285714
San Benito,6518,10.4,Potassium (mg/l),2011-02-15,2011,0
San Benito,6518,10.4,Potassium (mg/l),2011-03-15,2011,1.375
San Benito,6518,10.4,Potassium (mg/l),2011-04-15,2011,2.31666666666667
San Benito,6518,10.4,Potassium (mg/l),2011-05-15,2011,1.9
San Benito,6518,10.4,Potassium (mg/l),2011-06-15,2011,1.8
San Benito,6518,10.4,Potassium (mg/l),2011-07-15,2011,1.34
San Benito,6518,10.4,Potassium (mg/l),2011-08-15,2011,2.33333333333333
San Benito,6518,10.4,Potassium (mg/l),2011-09-15,2011,2.35
San Benito,6518,10.4,Potassium (mg/l),2011-10-15,2011,2.6
San Benito,6518,10.4,Potassium (mg/l),2011-11-15,2011,2.72
San Benito,6518,10.4,Potassium (mg/l),2012-03-15,2012,1.52
San Benito,6518,10.4,Potassium (mg/l),2012-08-15,2012,0
San Benito,6518,10.4,Potassium (mg/l),2012-09-15,2012,2.38333333333333
San Benito,6518,10.4,Potassium (mg/l),2012-12-15,2012,1.5
San Benito,6518,10.4,Potassium (mg/l),2013-02-15,2013,6.45
San Benito,6518,10.4,Potassium (mg/l),2013-03-15,2013,0.757142857142857
San Benito,6518,10.4,Potassium (mg/l),2013-04-15,2013,6
San Benito,6518,10.4,Potassium (mg/l),2013-05-15,2013,3.9
San Benito,6518,10.4,Potassium (mg/l),2013-06-15,2013,0
San Benito,6518,10.4,Potassium (mg/l),2013-07-15,2013,1.55
San Benito,6518,10.4,Potassium (mg/l),2013-09-15,2013,2.47
San Benito,6518,10.4,Potassium (mg/l),2013-11-15,2013,3.75
San Benito,6518,10.4,Potassium (mg/l),2013-12-15,2013,2.18333333333333
San Benito,6518,10.4,Potassium (mg/l),2014-01-15,2014,3.08
San Benito,6518,10.4,Potassium (mg/l),2014-02-15,2014,1.35
San Benito,6518,10.4,Potassium (mg/l),2014-03-15,2014,1.97142857142857
San Benito,6518,10.4,Potassium (mg/l),2014-05-15,2014,2.75
San Benito,6518,10.4,Potassium (mg/l),2014-06-15,2014,2.75
San Benito,6518,10.4,Potassium (mg/l),2014-07-15,2014,2.16666666666667
San Benito,6518,10.4,Potassium (mg/l),2014-08-15,2014,3
San Benito,6518,10.4,Potassium (mg/l),2014-09-15,2014,2.66666666666667
San Benito,6518,10.4,Potassium (mg/l),2014-10-15,2014,2.66
San Benito,6518,10.4,Potassium (mg/l),2014-11-15,2014,3.8
San Benito,6518,10.4,Potassium (mg/l),2014-12-15,2014,1.42857142857143
San Benito,6518,10.4,Potassium (mg/l),2015-03-15,2015,2.15
San Benito,6518,10.4,Potassium (mg/l),2015-04-15,2015,1.8
San Benito,6518,10.4,Potassium (mg/l),2015-06-15,2015,1.66666666666667
San Benito,6518,10.4,Potassium (mg/l),2015-07-15,2015,2.075
San Benito,6518,10.4,Potassium (mg/l),2015-08-15,2015,2.8
San Benito,6518,10.4,Potassium (mg/l),2015-09-15,2015,2.24
San Benito,6518,10.4,Potassium (mg/l),2015-12-15,2015,1.7
